Credito_Cuenta,Debito_Cuenta,FechaDeEntrada,Modulo,Cantidad,CodigoDeTransacción,NumeroDeTransacción,CR_Socio,DR_Socio,DR_Account,CR_Account
20001.01.00014740.0001,50003.01,2/28/2026,FIN DE MES,0.48,Pago De Interes 2/28/2026,Pago De Interes,14740,0,50003,20001
20001.01.00014741.0001,50003.01,2/28/2026,FIN DE MES,0.09,Pago De Interes 2/28/2026,Pago De Interes,14741,0,50003,20001
20001.01.00014743.0001,50003.01,2/28/2026,FIN DE MES,0.07,Pago De Interes 2/28/2026,Pago De Interes,14743,0,50003,20001
20001.01.00014745.0001,50003.01,2/28/2026,FIN DE MES,0.12,Pago De Interes 2/28/2026,Pago De Interes,14745,0,50003,20001
20001.01.00014747.0001,50003.01,2/28/2026,FIN DE MES,0.18,Pago De Interes 2/28/2026,Pago De Interes,14747,0,50003,20001
20001.01.00014748.0001,50003.01,2/28/2026,FIN DE MES,0.21,Pago De Interes 2/28/2026,Pago De Interes,14748,0,50003,20001
20001.01.00014750.0001,50003.01,2/28/2026,FIN DE MES,0.06,Pago De Interes 2/28/2026,Pago De Interes,14750,0,50003,20001
20001.01.00014751.0001,50003.01,2/28/2026,FIN DE MES,41.04,Pago De Interes 2/28/2026,Pago De Interes,14751,0,50003,20001
20001.01.00014754.0001,50003.01,2/28/2026,FIN DE MES,0.04,Pago De Interes 2/28/2026,Pago De Interes,14754,0,50003,20001
20001.01.00014756.0001,50003.01,2/28/2026,FIN DE MES,17.29,Pago De Interes 2/28/2026,Pago De Interes,14756,0,50003,20001
20001.01.00014761.0001,50003.01,2/28/2026,FIN DE MES,4.53,Pago De Interes 2/28/2026,Pago De Interes,14761,0,50003,20001
20001.01.00014762.0001,50003.01,2/28/2026,FIN DE MES,2.57,Pago De Interes 2/28/2026,Pago De Interes,14762,0,50003,20001
20001.01.00014764.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,14764,0,50003,20001
20001.01.00014766.0001,50003.01,2/28/2026,FIN DE MES,0.55,Pago De Interes 2/28/2026,Pago De Interes,14766,0,50003,20001
20001.01.00014767.0001,50003.01,2/28/2026,FIN DE MES,1.39,Pago De Interes 2/28/2026,Pago De Interes,14767,0,50003,20001
20001.01.00014768.0001,50003.01,2/28/2026,FIN DE MES,0.07,Pago De Interes 2/28/2026,Pago De Interes,14768,0,50003,20001
20001.01.00014771.0001,50003.01,2/28/2026,FIN DE MES,0.03,Pago De Interes 2/28/2026,Pago De Interes,14771,0,50003,20001
20001.01.00014772.0001,50003.01,2/28/2026,FIN DE MES,0.76,Pago De Interes 2/28/2026,Pago De Interes,14772,0,50003,20001
20001.01.00014773.0001,50003.01,2/28/2026,FIN DE MES,2.37,Pago De Interes 2/28/2026,Pago De Interes,14773,0,50003,20001
20001.01.00014775.0001,50003.01,2/28/2026,FIN DE MES,0.04,Pago De Interes 2/28/2026,Pago De Interes,14775,0,50003,20001
20001.01.00014784.0001,50003.01,2/28/2026,FIN DE MES,0.87,Pago De Interes 2/28/2026,Pago De Interes,14784,0,50003,20001
20001.01.00014788.0001,50003.01,2/28/2026,FIN DE MES,0.02,Pago De Interes 2/28/2026,Pago De Interes,14788,0,50003,20001
20001.01.00014795.0001,50003.01,2/28/2026,FIN DE MES,8.51,Pago De Interes 2/28/2026,Pago De Interes,14795,0,50003,20001
20001.01.00014797.0001,50003.01,2/28/2026,FIN DE MES,0.29,Pago De Interes 2/28/2026,Pago De Interes,14797,0,50003,20001
20001.01.00014800.0001,50003.01,2/28/2026,FIN DE MES,0.49,Pago De Interes 2/28/2026,Pago De Interes,14800,0,50003,20001
20001.01.00014801.0001,50003.01,2/28/2026,FIN DE MES,0.47,Pago De Interes 2/28/2026,Pago De Interes,14801,0,50003,20001
20001.01.00014802.0001,50003.01,2/28/2026,FIN DE MES,0.16,Pago De Interes 2/28/2026,Pago De Interes,14802,0,50003,20001
20001.01.00014806.0001,50003.01,2/28/2026,FIN DE MES,0.06,Pago De Interes 2/28/2026,Pago De Interes,14806,0,50003,20001
20001.01.00014807.0001,50003.01,2/28/2026,FIN DE MES,15.03,Pago De Interes 2/28/2026,Pago De Interes,14807,0,50003,20001
20001.01.00014812.0001,50003.01,2/28/2026,FIN DE MES,0.51,Pago De Interes 2/28/2026,Pago De Interes,14812,0,50003,20001
20001.01.00014813.0001,50003.01,2/28/2026,FIN DE MES,3.75,Pago De Interes 2/28/2026,Pago De Interes,14813,0,50003,20001
20001.01.00014814.0001,50003.01,2/28/2026,FIN DE MES,0.02,Pago De Interes 2/28/2026,Pago De Interes,14814,0,50003,20001
20001.01.00014816.0001,50003.01,2/28/2026,FIN DE MES,0.05,Pago De Interes 2/28/2026,Pago De Interes,14816,0,50003,20001
20001.01.00014817.0001,50003.01,2/28/2026,FIN DE MES,0.44,Pago De Interes 2/28/2026,Pago De Interes,14817,0,50003,20001
20001.01.00014818.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,14818,0,50003,20001
20001.01.00014820.0001,50003.01,2/28/2026,FIN DE MES,0.02,Pago De Interes 2/28/2026,Pago De Interes,14820,0,50003,20001
20001.01.00014821.0001,50003.01,2/28/2026,FIN DE MES,8.42,Pago De Interes 2/28/2026,Pago De Interes,14821,0,50003,20001
20001.01.00014824.0001,50003.01,2/28/2026,FIN DE MES,0.71,Pago De Interes 2/28/2026,Pago De Interes,14824,0,50003,20001
20001.01.00014828.0001,50003.01,2/28/2026,FIN DE MES,0.25,Pago De Interes 2/28/2026,Pago De Interes,14828,0,50003,20001
20001.01.00014829.0001,50003.01,2/28/2026,FIN DE MES,0.28,Pago De Interes 2/28/2026,Pago De Interes,14829,0,50003,20001
20001.01.00014830.0001,50003.01,2/28/2026,FIN DE MES,2.2,Pago De Interes 2/28/2026,Pago De Interes,14830,0,50003,20001
20001.01.00014831.0001,50003.01,2/28/2026,FIN DE MES,4.75,Pago De Interes 2/28/2026,Pago De Interes,14831,0,50003,20001
20001.01.00014832.0001,50003.01,2/28/2026,FIN DE MES,0.4,Pago De Interes 2/28/2026,Pago De Interes,14832,0,50003,20001
20001.01.00014833.0001,50003.01,2/28/2026,FIN DE MES,0.47,Pago De Interes 2/28/2026,Pago De Interes,14833,0,50003,20001
20001.01.00014837.0001,50003.01,2/28/2026,FIN DE MES,12.72,Pago De Interes 2/28/2026,Pago De Interes,14837,0,50003,20001
20001.01.00014838.0001,50003.01,2/28/2026,FIN DE MES,1.53,Pago De Interes 2/28/2026,Pago De Interes,14838,0,50003,20001
20001.01.00014839.0001,50003.01,2/28/2026,FIN DE MES,92.31,Pago De Interes 2/28/2026,Pago De Interes,14839,0,50003,20001
20001.01.00014844.0001,50003.01,2/28/2026,FIN DE MES,0.92,Pago De Interes 2/28/2026,Pago De Interes,14844,0,50003,20001
20001.01.00014846.0001,50003.01,2/28/2026,FIN DE MES,0.02,Pago De Interes 2/28/2026,Pago De Interes,14846,0,50003,20001
20001.01.00014847.0001,50003.01,2/28/2026,FIN DE MES,1.07,Pago De Interes 2/28/2026,Pago De Interes,14847,0,50003,20001
20001.01.00014849.0001,50003.01,2/28/2026,FIN DE MES,0.05,Pago De Interes 2/28/2026,Pago De Interes,14849,0,50003,20001
20001.01.00014855.0001,50003.01,2/28/2026,FIN DE MES,7.64,Pago De Interes 2/28/2026,Pago De Interes,14855,0,50003,20001
20001.01.00014856.0001,50003.01,2/28/2026,FIN DE MES,2.19,Pago De Interes 2/28/2026,Pago De Interes,14856,0,50003,20001
20001.01.00014857.0001,50003.01,2/28/2026,FIN DE MES,0.57,Pago De Interes 2/28/2026,Pago De Interes,14857,0,50003,20001
20001.01.00014858.0001,50003.01,2/28/2026,FIN DE MES,1.15,Pago De Interes 2/28/2026,Pago De Interes,14858,0,50003,20001
20001.01.00014859.0001,50003.01,2/28/2026,FIN DE MES,0.7,Pago De Interes 2/28/2026,Pago De Interes,14859,0,50003,20001
20001.01.00014863.0001,50003.01,2/28/2026,FIN DE MES,0.15,Pago De Interes 2/28/2026,Pago De Interes,14863,0,50003,20001
20001.01.00014865.0001,50003.01,2/28/2026,FIN DE MES,0.18,Pago De Interes 2/28/2026,Pago De Interes,14865,0,50003,20001
20001.01.00014869.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,14869,0,50003,20001
20001.01.00014874.0001,50003.01,2/28/2026,FIN DE MES,0.03,Pago De Interes 2/28/2026,Pago De Interes,14874,0,50003,20001
20001.01.00014876.0001,50003.01,2/28/2026,FIN DE MES,43.09,Pago De Interes 2/28/2026,Pago De Interes,14876,0,50003,20001
20001.01.00014877.0001,50003.01,2/28/2026,FIN DE MES,0.42,Pago De Interes 2/28/2026,Pago De Interes,14877,0,50003,20001
20001.01.00014878.0001,50003.01,2/28/2026,FIN DE MES,0.05,Pago De Interes 2/28/2026,Pago De Interes,14878,0,50003,20001
20001.01.00014880.0001,50003.01,2/28/2026,FIN DE MES,0.38,Pago De Interes 2/28/2026,Pago De Interes,14880,0,50003,20001
20001.01.00014883.0001,50003.01,2/28/2026,FIN DE MES,0.02,Pago De Interes 2/28/2026,Pago De Interes,14883,0,50003,20001
20001.01.00014885.0001,50003.01,2/28/2026,FIN DE MES,0.16,Pago De Interes 2/28/2026,Pago De Interes,14885,0,50003,20001
20001.01.00014886.0001,50003.01,2/28/2026,FIN DE MES,13.87,Pago De Interes 2/28/2026,Pago De Interes,14886,0,50003,20001
20001.01.00014887.0001,50003.01,2/28/2026,FIN DE MES,0.66,Pago De Interes 2/28/2026,Pago De Interes,14887,0,50003,20001
20001.01.00014888.0001,50003.01,2/28/2026,FIN DE MES,0.96,Pago De Interes 2/28/2026,Pago De Interes,14888,0,50003,20001
20001.01.00014891.0001,50003.01,2/28/2026,FIN DE MES,0.5,Pago De Interes 2/28/2026,Pago De Interes,14891,0,50003,20001
20001.01.00014894.0001,50003.01,2/28/2026,FIN DE MES,5.67,Pago De Interes 2/28/2026,Pago De Interes,14894,0,50003,20001
20001.01.00014896.0001,50003.01,2/28/2026,FIN DE MES,0.1,Pago De Interes 2/28/2026,Pago De Interes,14896,0,50003,20001
20001.01.00014897.0001,50003.01,2/28/2026,FIN DE MES,0.05,Pago De Interes 2/28/2026,Pago De Interes,14897,0,50003,20001
20001.01.00014899.0001,50003.01,2/28/2026,FIN DE MES,2.89,Pago De Interes 2/28/2026,Pago De Interes,14899,0,50003,20001
20001.01.00014901.0001,50003.01,2/28/2026,FIN DE MES,0.67,Pago De Interes 2/28/2026,Pago De Interes,14901,0,50003,20001
20001.01.00014902.0001,50003.01,2/28/2026,FIN DE MES,0.09,Pago De Interes 2/28/2026,Pago De Interes,14902,0,50003,20001
20001.01.00014903.0001,50003.01,2/28/2026,FIN DE MES,1.2,Pago De Interes 2/28/2026,Pago De Interes,14903,0,50003,20001
20001.01.00014908.0001,50003.01,2/28/2026,FIN DE MES,0.24,Pago De Interes 2/28/2026,Pago De Interes,14908,0,50003,20001
20001.01.00014912.0001,50003.01,2/28/2026,FIN DE MES,0.02,Pago De Interes 2/28/2026,Pago De Interes,14912,0,50003,20001
20001.01.00014913.0001,50003.01,2/28/2026,FIN DE MES,0.18,Pago De Interes 2/28/2026,Pago De Interes,14913,0,50003,20001
20001.01.00014915.0001,50003.01,2/28/2026,FIN DE MES,0.74,Pago De Interes 2/28/2026,Pago De Interes,14915,0,50003,20001
20001.01.00014916.0001,50003.01,2/28/2026,FIN DE MES,0.79,Pago De Interes 2/28/2026,Pago De Interes,14916,0,50003,20001
20001.01.00014921.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,14921,0,50003,20001
20001.01.00014922.0001,50003.01,2/28/2026,FIN DE MES,0.39,Pago De Interes 2/28/2026,Pago De Interes,14922,0,50003,20001
20001.01.00014925.0001,50003.01,2/28/2026,FIN DE MES,0.45,Pago De Interes 2/28/2026,Pago De Interes,14925,0,50003,20001
20001.01.00014927.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,14927,0,50003,20001
20001.01.00014930.0001,50003.01,2/28/2026,FIN DE MES,0.85,Pago De Interes 2/28/2026,Pago De Interes,14930,0,50003,20001
20001.01.00014933.0001,50003.01,2/28/2026,FIN DE MES,0.02,Pago De Interes 2/28/2026,Pago De Interes,14933,0,50003,20001
20001.01.00014937.0001,50003.01,2/28/2026,FIN DE MES,10.24,Pago De Interes 2/28/2026,Pago De Interes,14937,0,50003,20001
20001.01.00014939.0001,50003.01,2/28/2026,FIN DE MES,0.23,Pago De Interes 2/28/2026,Pago De Interes,14939,0,50003,20001
20001.01.00014940.0001,50003.01,2/28/2026,FIN DE MES,6.11,Pago De Interes 2/28/2026,Pago De Interes,14940,0,50003,20001
20001.01.00014941.0001,50003.01,2/28/2026,FIN DE MES,18.6,Pago De Interes 2/28/2026,Pago De Interes,14941,0,50003,20001
20001.01.00014943.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,14943,0,50003,20001
20001.01.00014944.0001,50003.01,2/28/2026,FIN DE MES,0.81,Pago De Interes 2/28/2026,Pago De Interes,14944,0,50003,20001
20001.01.00014945.0001,50003.01,2/28/2026,FIN DE MES,2.45,Pago De Interes 2/28/2026,Pago De Interes,14945,0,50003,20001
20001.01.00014946.0001,50003.01,2/28/2026,FIN DE MES,4.42,Pago De Interes 2/28/2026,Pago De Interes,14946,0,50003,20001
20001.01.00014947.0001,50003.01,2/28/2026,FIN DE MES,0.59,Pago De Interes 2/28/2026,Pago De Interes,14947,0,50003,20001
20001.01.00014948.0001,50003.01,2/28/2026,FIN DE MES,8.71,Pago De Interes 2/28/2026,Pago De Interes,14948,0,50003,20001
20001.01.00014950.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,14950,0,50003,20001
20001.01.00014952.0001,50003.01,2/28/2026,FIN DE MES,0.11,Pago De Interes 2/28/2026,Pago De Interes,14952,0,50003,20001
20001.01.00014953.0001,50003.01,2/28/2026,FIN DE MES,0.1,Pago De Interes 2/28/2026,Pago De Interes,14953,0,50003,20001
20001.01.00014960.0001,50003.01,2/28/2026,FIN DE MES,2.25,Pago De Interes 2/28/2026,Pago De Interes,14960,0,50003,20001
20001.01.00014961.0001,50003.01,2/28/2026,FIN DE MES,1.82,Pago De Interes 2/28/2026,Pago De Interes,14961,0,50003,20001
20001.01.00014966.0001,50003.01,2/28/2026,FIN DE MES,31.07,Pago De Interes 2/28/2026,Pago De Interes,14966,0,50003,20001
20001.01.00014967.0001,50003.01,2/28/2026,FIN DE MES,0.35,Pago De Interes 2/28/2026,Pago De Interes,14967,0,50003,20001
20001.01.00014968.0001,50003.01,2/28/2026,FIN DE MES,0.43,Pago De Interes 2/28/2026,Pago De Interes,14968,0,50003,20001
20001.01.00014969.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,14969,0,50003,20001
20001.01.00014974.0001,50003.01,2/28/2026,FIN DE MES,1.39,Pago De Interes 2/28/2026,Pago De Interes,14974,0,50003,20001
20001.01.00014975.0001,50003.01,2/28/2026,FIN DE MES,1.74,Pago De Interes 2/28/2026,Pago De Interes,14975,0,50003,20001
20001.01.00014977.0001,50003.01,2/28/2026,FIN DE MES,0.12,Pago De Interes 2/28/2026,Pago De Interes,14977,0,50003,20001
20001.01.00014978.0001,50003.01,2/28/2026,FIN DE MES,0.52,Pago De Interes 2/28/2026,Pago De Interes,14978,0,50003,20001
20001.01.00014981.0001,50003.01,2/28/2026,FIN DE MES,2.49,Pago De Interes 2/28/2026,Pago De Interes,14981,0,50003,20001
20001.01.00014982.0001,50003.01,2/28/2026,FIN DE MES,0.73,Pago De Interes 2/28/2026,Pago De Interes,14982,0,50003,20001
20001.01.00014983.0001,50003.01,2/28/2026,FIN DE MES,0.13,Pago De Interes 2/28/2026,Pago De Interes,14983,0,50003,20001
20001.01.00014988.0001,50003.01,2/28/2026,FIN DE MES,0.09,Pago De Interes 2/28/2026,Pago De Interes,14988,0,50003,20001
20001.01.00014990.0001,50003.01,2/28/2026,FIN DE MES,18.53,Pago De Interes 2/28/2026,Pago De Interes,14990,0,50003,20001
20001.01.00014991.0001,50003.01,2/28/2026,FIN DE MES,0.12,Pago De Interes 2/28/2026,Pago De Interes,14991,0,50003,20001
20001.01.00014995.0001,50003.01,2/28/2026,FIN DE MES,28.89,Pago De Interes 2/28/2026,Pago De Interes,14995,0,50003,20001
20001.01.00014997.0001,50003.01,2/28/2026,FIN DE MES,0.18,Pago De Interes 2/28/2026,Pago De Interes,14997,0,50003,20001
20001.01.00015000.0001,50003.01,2/28/2026,FIN DE MES,0.35,Pago De Interes 2/28/2026,Pago De Interes,15000,0,50003,20001
20001.01.00015002.0001,50003.01,2/28/2026,FIN DE MES,2.18,Pago De Interes 2/28/2026,Pago De Interes,15002,0,50003,20001
20001.01.00015003.0001,50003.01,2/28/2026,FIN DE MES,23.25,Pago De Interes 2/28/2026,Pago De Interes,15003,0,50003,20001
20001.01.00015004.0001,50003.01,2/28/2026,FIN DE MES,0.11,Pago De Interes 2/28/2026,Pago De Interes,15004,0,50003,20001
20001.01.00015009.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,15009,0,50003,20001
20001.01.00015010.0001,50003.01,2/28/2026,FIN DE MES,0.13,Pago De Interes 2/28/2026,Pago De Interes,15010,0,50003,20001
20001.01.00015011.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,15011,0,50003,20001
20001.01.00015016.0001,50003.01,2/28/2026,FIN DE MES,0.1,Pago De Interes 2/28/2026,Pago De Interes,15016,0,50003,20001
20001.01.00015017.0001,50003.01,2/28/2026,FIN DE MES,0.37,Pago De Interes 2/28/2026,Pago De Interes,15017,0,50003,20001
20001.01.00015018.0001,50003.01,2/28/2026,FIN DE MES,0.02,Pago De Interes 2/28/2026,Pago De Interes,15018,0,50003,20001
20001.01.00015022.0001,50003.01,2/28/2026,FIN DE MES,0.07,Pago De Interes 2/28/2026,Pago De Interes,15022,0,50003,20001
20001.01.00015023.0001,50003.01,2/28/2026,FIN DE MES,1.02,Pago De Interes 2/28/2026,Pago De Interes,15023,0,50003,20001
20001.01.00015031.0001,50003.01,2/28/2026,FIN DE MES,2.99,Pago De Interes 2/28/2026,Pago De Interes,15031,0,50003,20001
20001.01.00015034.0001,50003.01,2/28/2026,FIN DE MES,4.27,Pago De Interes 2/28/2026,Pago De Interes,15034,0,50003,20001
20001.01.00015037.0001,50003.01,2/28/2026,FIN DE MES,98.08,Pago De Interes 2/28/2026,Pago De Interes,15037,0,50003,20001
20001.01.00015039.0001,50003.01,2/28/2026,FIN DE MES,11.92,Pago De Interes 2/28/2026,Pago De Interes,15039,0,50003,20001
20001.01.00015040.0001,50003.01,2/28/2026,FIN DE MES,3.39,Pago De Interes 2/28/2026,Pago De Interes,15040,0,50003,20001
20001.01.00015042.0001,50003.01,2/28/2026,FIN DE MES,2.52,Pago De Interes 2/28/2026,Pago De Interes,15042,0,50003,20001
20001.01.00015046.0001,50003.01,2/28/2026,FIN DE MES,6.33,Pago De Interes 2/28/2026,Pago De Interes,15046,0,50003,20001
20001.01.00015047.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,15047,0,50003,20001
20001.01.00015048.0001,50003.01,2/28/2026,FIN DE MES,0.25,Pago De Interes 2/28/2026,Pago De Interes,15048,0,50003,20001
20001.01.00015049.0001,50003.01,2/28/2026,FIN DE MES,0.47,Pago De Interes 2/28/2026,Pago De Interes,15049,0,50003,20001
20001.01.00015050.0001,50003.01,2/28/2026,FIN DE MES,0.32,Pago De Interes 2/28/2026,Pago De Interes,15050,0,50003,20001
20001.01.00015054.0001,50003.01,2/28/2026,FIN DE MES,7.08,Pago De Interes 2/28/2026,Pago De Interes,15054,0,50003,20001
20001.01.00015056.0001,50003.01,2/28/2026,FIN DE MES,0.89,Pago De Interes 2/28/2026,Pago De Interes,15056,0,50003,20001
20001.01.00015058.0001,50003.01,2/28/2026,FIN DE MES,1.55,Pago De Interes 2/28/2026,Pago De Interes,15058,0,50003,20001
20001.01.00015059.0001,50003.01,2/28/2026,FIN DE MES,0.52,Pago De Interes 2/28/2026,Pago De Interes,15059,0,50003,20001
20001.01.00015060.0001,50003.01,2/28/2026,FIN DE MES,0.38,Pago De Interes 2/28/2026,Pago De Interes,15060,0,50003,20001
20001.01.00015062.0001,50003.01,2/28/2026,FIN DE MES,0.41,Pago De Interes 2/28/2026,Pago De Interes,15062,0,50003,20001
20001.01.00015065.0001,50003.01,2/28/2026,FIN DE MES,0.18,Pago De Interes 2/28/2026,Pago De Interes,15065,0,50003,20001
20001.01.00015066.0001,50003.01,2/28/2026,FIN DE MES,1.81,Pago De Interes 2/28/2026,Pago De Interes,15066,0,50003,20001
20001.01.00015067.0001,50003.01,2/28/2026,FIN DE MES,0.08,Pago De Interes 2/28/2026,Pago De Interes,15067,0,50003,20001
20001.01.00015068.0001,50003.01,2/28/2026,FIN DE MES,0.29,Pago De Interes 2/28/2026,Pago De Interes,15068,0,50003,20001
20001.01.00015071.0001,50003.01,2/28/2026,FIN DE MES,6.36,Pago De Interes 2/28/2026,Pago De Interes,15071,0,50003,20001
20001.01.00015077.0001,50003.01,2/28/2026,FIN DE MES,0.38,Pago De Interes 2/28/2026,Pago De Interes,15077,0,50003,20001
20001.01.00015089.0001,50003.01,2/28/2026,FIN DE MES,0.09,Pago De Interes 2/28/2026,Pago De Interes,15089,0,50003,20001
20001.01.00015090.0001,50003.01,2/28/2026,FIN DE MES,2.06,Pago De Interes 2/28/2026,Pago De Interes,15090,0,50003,20001
20001.01.00015091.0001,50003.01,2/28/2026,FIN DE MES,0.48,Pago De Interes 2/28/2026,Pago De Interes,15091,0,50003,20001
20001.01.00015093.0001,50003.01,2/28/2026,FIN DE MES,6.92,Pago De Interes 2/28/2026,Pago De Interes,15093,0,50003,20001
20001.01.00015097.0001,50003.01,2/28/2026,FIN DE MES,25.5,Pago De Interes 2/28/2026,Pago De Interes,15097,0,50003,20001
20001.01.00015099.0001,50003.01,2/28/2026,FIN DE MES,0.05,Pago De Interes 2/28/2026,Pago De Interes,15099,0,50003,20001
20001.01.00015102.0001,50003.01,2/28/2026,FIN DE MES,0.23,Pago De Interes 2/28/2026,Pago De Interes,15102,0,50003,20001
20001.01.00015108.0001,50003.01,2/28/2026,FIN DE MES,0.15,Pago De Interes 2/28/2026,Pago De Interes,15108,0,50003,20001
20001.01.00015110.0001,50003.01,2/28/2026,FIN DE MES,1.1,Pago De Interes 2/28/2026,Pago De Interes,15110,0,50003,20001
20001.01.00015111.0001,50003.01,2/28/2026,FIN DE MES,0.01,Pago De Interes 2/28/2026,Pago De Interes,15111,0,50003,20001
20001.01.00015112.0001,50003.01,2/28/2026,FIN DE MES,2.04,Pago De Interes 2/28/2026,Pago De Interes,15112,0,50003,20001
20001.01.00015114.0001,50003.01,2/28/2026,FIN DE MES,2.35,Pago De Interes 2/28/2026,Pago De Interes,15114,0,50003,20001
20001.01.00015119.0001,50003.01,2/28/2026,FIN DE MES,0.06,Pago De Interes 2/28/2026,Pago De Interes,15119,0,50003,20001
20001.01.00015120.0001,50003.01,2/28/2026,FIN DE MES,0.12,Pago De Interes 2/28/2026,Pago De Interes,15120,0,50003,20001
20001.01.00015122.0001,50003.01,2/28/2026,FIN DE MES,33.58,Pago De Interes 2/28/2026,Pago De Interes,15122,0,50003,20001
20001.01.00015125.0001,50003.01,2/28/2026,FIN DE MES,35.58,Pago De Interes 2/28/2026,Pago De Interes,15125,0,50003,20001
20001.01.00015126.0001,50003.01,2/28/2026,FIN DE MES,0.03,Pago De Interes 2/28/2026,Pago De Interes,15126,0,50003,20001
20001.01.00015128.0001,50003.01,2/28/2026,FIN DE MES,0.52,Pago De Interes 2/28/2026,Pago De Interes,15128,0,50003,20001
20001.01.00015129.0001,50003.01,2/28/2026,FIN DE MES,4.97,Pago De Interes 2/28/2026,Pago De Interes,15129,0,50003,20001
20001.01.00015137.0001,50003.01,2/28/2026,FIN DE MES,54.95,Pago De Interes 2/28/2026,Pago De Interes,15137,0,50003,20001
20001.01.00015138.0001,50003.01,2/28/2026,FIN DE MES,0.07,Pago De Interes 2/28/2026,Pago De Interes,15138,0,50003,20001
20001.01.00015139.0001,50003.01,2/28/2026,FIN DE MES,3.55,Pago De Interes 2/28/2026,Pago De Interes,15139,0,50003,20001
20001.01.00015140.0001,50003.01,2/28/2026,FIN DE MES,2.86,Pago De Interes 2/28/2026,Pago De Interes,15140,0,50003,20001
